"","id","birthDate"
"1704",8477922,"1990-07-18"
"1705",8477923,"1990-01-04"
"1706",8477929,"1990-07-03"
"1707",8477930,"1985-03-06"
"1708",8477931,"1992-09-01"
"1709",8477932,"1996-02-07"
"1710",8477933,"1995-11-06"
"1711",8477934,"1995-10-27"
"1712",8477935,"1996-06-20"
"1713",8477936,"1996-06-20"
"1714",8477937,"1996-08-17"
"1715",8477938,"1996-07-08"
"1716",8477939,"1996-05-01"
"1717",8477940,"1996-02-14"
"1718",8477941,"1995-12-05"
"1719",8477942,"1996-07-22"
"1720",8477943,"1996-04-27"
"1721",8477944,"1996-02-28"
"1722",8477945,"1995-12-03"
"1723",8477946,"1996-07-30"
"1724",8477947,"1996-05-12"
"1725",8477948,"1996-03-29"
"1726",8477949,"1996-05-10"
"1727",8477950,"1995-10-24"
"1728",8477951,"1996-02-23"
"1729",8477952,"1996-01-22"
"1730",8477953,"1996-07-23"
"1731",8477955,"1996-05-31"
"1732",8477956,"1996-05-25"
"1733",8477957,"1995-12-30"
"1734",8477958,"1995-10-07"
"1735",8477959,"1996-01-22"
"1736",8477960,"1996-09-13"
"1737",8477961,"1996-04-16"
"1738",8477962,"1996-03-15"
"1739",8477963,"1996-01-01"
"1740",8477964,"1995-12-14"
"1741",8477967,"1995-12-08"
"1742",8477968,"1996-01-07"
"1743",8477969,"1996-05-08"
"1744",8477970,"1996-01-09"
"1745",8477971,"1996-01-21"
"1746",8477972,"1996-02-15"
"1747",8477973,"1996-08-12"
"1748",8477974,"1996-02-14"
"1749",8477979,"1996-05-10"
"1750",8477981,"1996-01-20"
"1751",8477983,"1996-02-20"
"1752",8477986,"1994-04-11"
"1753",8477987,"1996-04-09"
"1754",8477989,"1996-02-02"
"1755",8477990,"1996-03-29"
"1756",8477992,"1995-09-19"
"1757",8477993,"1996-08-02"
"1758",8477994,"1996-02-25"
"1759",8477996,"1996-01-29"
"1760",8477997,"1994-08-30"
"1761",8477998,"1996-04-01"
"1762",8478004,"1995-09-24"
"1763",8478007,"1994-04-13"
"1764",8478009,"1995-08-04"
"1765",8478010,"1996-03-13"
"1766",8478011,"1996-05-14"
"1767",8478013,"1996-02-20"
"1768",8478017,"1995-12-25"
"1769",8478020,"1996-05-13"
"1770",8478021,"1996-02-22"
"1771",8478024,"1995-02-06"
"1772",8478027,"1995-09-05"
"1773",8478028,"1996-05-27"
"1774",8478029,"1995-10-25"
"1775",8478031,"1996-05-27"
"1776",8478036,"1996-04-05"
"1777",8478038,"1994-02-21"
"1778",8478039,"1996-08-16"
"1779",8478040,"1996-02-16"
"1780",8478042,"1993-04-08"
"1781",8478043,"1995-03-06"
"1782",8478046,"1995-07-05"
"1783",8478047,"1995-09-17"
"1784",8478048,"1995-12-30"
"1785",8478049,"1996-05-28"
"1786",8478051,"1995-02-13"
"1787",8478055,"1996-06-12"
"1788",8478056,"1996-03-29"
"1789",8478057,"1996-05-15"
"1790",8478058,"1994-03-17"
"1791",8478062,"1996-08-17"
"1792",8478063,"1996-07-10"
"1793",8478067,"1996-08-15"
"1794",8478069,"1994-02-19"
"1795",8478073,"1994-11-29"
"1796",8478074,"1996-03-06"
"1797",8478075,"1996-08-05"
"1798",8478078,"1996-04-03"
"1799",8478099,"1995-12-12"
"1800",8478104,"1996-06-17"
"1801",8478106,"1995-06-01"
"1802",8478109,"1995-07-18"
"1803",8478115,"1996-05-31"
"1804",8478131,"1995-11-08"
"1805",8478133,"1996-06-02"
"1806",8478136,"1996-01-02"
"1807",8478137,"1992-06-10"
"1808",8478146,"1996-02-27"
"1809",8478147,"1996-08-03"
"1810",8478173,"1996-03-02"
"1811",8478176,"1996-05-04"
"1812",8478178,"1996-02-28"
"1813",8478211,"1995-11-24"
"1814",8478224,"1995-11-06"
"1815",8478233,"1996-04-04"
"1816",8478250,"1995-10-05"
"1817",8478268,"1994-02-14"
"1818",8478365,"1994-12-12"
"1819",8478366,"1994-03-14"
"1820",8478367,"1993-07-22"
"1821",8478371,"1990-07-03"
"1822",8478373,"1993-10-14"
"1823",8478376,"1991-10-27"
"1824",8478393,"1992-05-04"
"1825",8478396,"1997-01-25"
"1826",8478397,"1996-10-27"
"1827",8478398,"1996-12-09"
"1828",8478399,"1997-05-06"
"1829",8478400,"1997-01-30"
"1830",8478401,"1997-04-06"
"1831",8478402,"1997-01-13"
"1832",8478403,"1996-10-28"
"1833",8478406,"1996-12-09"
"1834",8478407,"1996-10-29"
"1835",8478408,"1996-12-22"
"1836",8478409,"1996-12-20"
"1837",8478413,"1997-02-16"
"1838",8478414,"1996-10-08"
"1839",8478415,"1997-02-21"
"1840",8478416,"1997-05-28"
"1841",8478417,"1996-10-31"
"1842",8478420,"1996-10-29"
"1843",8478421,"1996-12-14"
"1844",8478424,"1997-05-23"
"1845",8478425,"1997-07-29"
"1846",8478427,"1997-07-26"
"1847",8478430,"1997-05-19"
"1848",8478431,"1996-10-31"
"1849",8478432,"1997-04-15"
"1850",8478433,"1997-01-12"
"1851",8478434,"1997-04-08"
"1852",8478435,"1997-08-20"
"1853",8478436,"1997-01-28"
"1854",8478438,"1997-04-28"
"1855",8478439,"1997-03-11"
"1856",8478440,"1997-03-07"
"1857",8478442,"1996-12-20"
"1858",8478443,"1996-11-26"
"1859",8478444,"1997-02-25"
"1860",8478445,"1997-05-26"
"1861",8478446,"1997-03-25"
"1862",8478447,"1997-05-23"
"1863",8478449,"1996-11-17"
"1864",8478450,"1997-08-24"
"1865",8478451,"1997-06-26"
"1866",8478452,"1997-06-06"
"1867",8478454,"1997-04-02"
"1868",8478455,"1997-06-23"
"1869",8478458,"1997-01-29"
"1870",8478460,"1997-07-19"
"1871",8478462,"1997-02-05"
"1872",8478463,"1997-06-08"
"1873",8478465,"1997-07-21"
"1874",8478466,"1997-03-17"
"1875",8478467,"1997-07-18"
"1876",8478468,"1997-04-28"
"1877",8478469,"1997-01-30"
"1878",8478470,"1996-10-30"
"1879",8478472,"1997-02-09"
"1880",8478474,"1997-06-23"
"1881",8478476,"1997-08-13"
"1882",8478477,"1997-02-05"
"1883",8478480,"1997-01-02"
"1884",8478483,"1997-05-05"
"1885",8478485,"1997-03-30"
"1886",8478486,"1997-08-23"
"1887",8478488,"1997-06-03"
"1888",8478491,"1997-04-29"
"1889",8478492,"1997-02-22"
"1890",8478493,"1997-01-29"
"1891",8478495,"1997-06-07"
"1892",8478498,"1996-10-17"
"1893",8478499,"1996-05-11"
"1894",8478500,"1997-01-13"
"1895",8478502,"1996-10-30"
"1896",8478506,"1997-01-02"
"1897",8478507,"1997-05-21"
"1898",8478508,"1997-01-13"
"1899",8478512,"1992-12-12"
"1900",8478519,"1997-07-15"
"1901",8478528,"1992-07-24"
"1902",8478541,"1993-03-26"
"1903",8478542,"1993-07-28"
"1904",8478550,"1991-10-30"
"1905",8478559,"1992-02-14"
"1906",8478561,"1990-06-13"
"1907",8478562,"1987-12-30"
"1908",8478563,"1982-08-27"
"1909",8478564,"1988-04-07"
"1910",8478566,"1991-03-17"
"1911",8478567,"1993-07-08"
"1912",8478569,"1991-12-01"
"1913",8478584,"1992-12-26"
"1914",8478585,"1986-12-29"
"1915",8478831,"1996-09-20"
"1916",8478833,"1997-03-25"
"1917",8478838,"1996-01-25"
"1918",8478839,"1997-01-07"
"1919",8478840,"1996-12-19"
"1920",8478841,"1997-05-03"
"1921",8478842,"1994-07-29"
"1922",8478843,"1997-01-18"
"1923",8478844,"1997-01-05"
"1924",8478846,"1995-03-17"
"1925",8478851,"1996-10-08"
"1926",8478856,"1996-03-11"
"1927",8478857,"1996-10-01"
"1928",8478859,"1996-04-27"
"1929",8478864,"1997-04-26"
"1930",8478866,"1994-08-08"
"1931",8478868,"1996-04-02"
"1932",8478870,"1997-04-08"
"1933",8478872,"1996-05-25"
"1934",8478873,"1997-09-10"
"1935",8478874,"1996-10-03"
"1936",8478881,"1996-02-28"
"1937",8478882,"1995-11-21"
"1938",8478888,"1996-10-09"
"1939",8478891,"1996-01-15"
"1940",8478902,"1996-10-14"
"1941",8478903,"1997-05-12"
"1942",8478904,"1996-04-13"
"1943",8478905,"1996-11-28"
"1944",8478906,"1994-06-06"
"1945",8478911,"1995-03-01"
"1946",8478915,"1996-10-10"
"1947",8478916,"1996-08-19"
"1948",8478928,"1990-06-03"
"1949",8478933,"1997-07-09"
"1950",8478949,"1997-01-22"
"1951",8478963,"1992-02-14"
"1952",8478965,"1995-04-10"
"1953",8478967,"1997-08-04"
"1954",8478970,"1996-05-15"
"1955",8478971,"1997-03-31"
"1956",8478975,"1995-06-18"
"1957",8478996,"1996-05-06"
"1958",8478999,"1991-04-29"
"1959",8479016,"1995-08-24"
"1960",8479026,"1997-01-25"
"1961",8479066,"1994-12-09"
"1962",8479115,"1979-01-30"
"1963",8479138,"1982-01-17"
"1964",8479188,"1977-08-12"
"1965",8479193,"1991-08-13"
"1966",8479206,"1991-08-20"
"1967",8479249,"1994-01-14"
"1968",8479250,"1992-11-01"
"1969",8479252,"1994-06-01"
"1970",8479268,"1992-07-18"
"1971",8479288,"1993-10-02"
"1972",8479289,"1992-11-17"
"1973",8479290,"1993-04-14"
"1974",8479291,"1993-05-21"
"1975",8479292,"1993-12-18"
"1976",8479293,"1991-12-31"
"1977",8479294,"1992-05-30"
"1978",8479304,"1992-05-05"
"1979",8479312,"1992-12-09"
"1980",8479313,"1997-12-30"
"1981",8479314,"1997-12-11"
"1982",8479315,"1998-06-19"
"1983",8479316,"1997-12-04"
"1984",8479318,"1997-09-17"
"1985",8479320,"1997-11-05"
"1986",8479321,"1997-11-16"
"1987",8479322,"1997-10-14"
"1988",8479323,"1998-02-17"
"1989",8479324,"1998-02-11"
"1990",8479325,"1997-12-21"
"1991",8479328,"1997-10-15"
"1992",8479329,"1997-12-27"
"1993",8479330,"1997-11-07"
"1994",8479333,"1998-02-04"
"1995",8479335,"1997-12-03"
"1996",8479336,"1997-12-01"
"1997",8479337,"1997-12-18"
"1998",8479338,"1998-06-08"
"1999",8479339,"1998-04-19"
"2000",8479341,"1998-06-19"
"2001",8479343,"1998-07-29"
"2002",8479344,"1998-05-07"
"2003",8479345,"1998-03-31"
"2004",8479346,"1998-07-20"
"2005",8479347,"1998-03-15"
"2006",8479348,"1998-06-05"
"2007",8479351,"1998-02-03"
"2008",8479353,"1998-03-29"
"2009",8479355,"1998-05-05"
"2010",8479356,"1998-06-10"
"2011",8479358,"1997-11-24"
"2012",8479359,"1998-02-04"
"2013",8479361,"1998-07-12"
"2014",8479362,"1998-04-10"
"2015",8479364,"1998-04-14"
"2016",8479365,"1998-02-11"
"2017",8479366,"1998-03-05"
"2018",8479367,"1998-06-20"
"2019",8479368,"1998-02-17"
"2020",8479369,"1998-03-17"
"2021",8479370,"1998-03-14"
"2022",8479371,"1998-06-20"
"2023",8479372,"1998-05-05"
"2024",8479373,"1997-12-20"
"2025",8479375,"1998-07-10"
"2026",8479376,"1998-06-07"
"2027",8479378,"1998-05-26"
"2028",8479379,"1998-02-27"
"2029",8479380,"1998-01-03"
"2030",8479381,"1998-09-07"
"2031",8479382,"1998-04-16"
"2032",8479383,"1998-06-18"
"2033",8479385,"1998-05-05"
"2034",8479387,"1998-02-10"
"2035",8479388,"1998-03-09"
"2036",8479390,"1998-02-18"
"2037",8479393,"1998-07-28"
"2038",8479394,"1998-08-13"
"2039",8479395,"1998-02-15"
"2040",8479398,"1998-05-12"
"2041",8479400,"1998-06-24"
"2042",8479402,"1998-06-09"
"2043",8479404,"1997-08-06"
"2044",8479406,"1998-06-07"
"2045",8479407,"1998-07-30"
"2046",8479410,"1998-06-25"
"2047",8479411,"1998-05-08"
"2048",8479413,"1998-01-09"
"2049",8479414,"1997-12-06"
"2050",8479415,"1998-02-03"
"2051",8479416,"1998-03-25"
"2052",8479419,"1998-07-20"
"2053",8479420,"1997-10-30"
"2054",8479421,"1998-08-31"
"2055",8479423,"1998-03-02"
"2056",8479424,"1998-06-27"
"2057",8479425,"1997-11-02"
"2058",8479439,"1993-02-26"
"2059",8479442,"1994-04-07"
"2060",8479447,"1993-09-30"
"2061",8479458,"1991-10-29"
"2062",8479462,"1998-03-01"
"2063",8479465,"1994-06-20"
"2064",8479466,"1993-01-04"
"2065",8479482,"1990-09-08"
"2066",8479483,"1989-07-27"
"2067",8479496,"1992-08-19"
"2068",8479510,"1996-07-10"
"2069",8479511,"1998-05-25"
"2070",8479512,"1997-07-10"
"2071",8479514,"1997-04-02"
"2072",8479516,"1998-04-13"
"2073",8479518,"1998-01-12"
"2074",8479520,"1997-05-22"
"2075",8479523,"1997-07-05"
"2076",8479525,"1996-09-11"
"2077",8479526,"1998-09-01"
"2078",8479530,"1997-05-02"
"2079",8479533,"1998-02-25"
"2080",8479534,"1998-09-04"
"2081",8479536,"1998-02-10"
"2082",8479542,"1998-08-27"
"2083",8479543,"1998-03-13"
"2084",8479546,"1998-03-09"
"2085",8479547,"1998-04-06"
"2086",8479550,"1997-06-01"
"2087",8479553,"1995-01-13"
"2088",8479557,"1997-06-27"
"2089",8479571,"1998-07-17"
"2090",8479573,"1998-03-12"
"2091",8479576,"1996-05-29"
"2092",8479578,"1997-02-25"
"2093",8479580,"1996-08-26"
"2094",8479581,"1998-01-06"
"2095",8479587,"1996-02-28"
"2096",8479591,"1996-09-09"
"2097",8479595,"1996-01-26"
"2098",8479597,"1996-03-19"
"2099",8479602,"1996-12-04"
"2100",8479613,"1996-08-13"
"2101",8479619,"1996-05-19"
"2102",8479638,"1998-02-02"
"2103",8479639,"1998-02-19"
"2104",8479644,"1997-05-05"
"2105",8479648,"1992-01-06"
"2106",8479650,"1987-03-12"
"2107",8479657,"1997-02-25"
"2108",8479661,"1997-05-29"
"2109",8479671,"1997-02-11"
"2110",8479675,"1995-03-31"
"2111",8479705,"1997-01-28"
"2112",8479718,"1997-05-21"
"2113",8479729,"1997-12-11"
"2114",8479734,"1997-05-24"
"2115",8479748,"1995-07-29"
"2116",8479755,"1992-12-06"
"2117",8479772,"1996-07-08"
"2118",8479933,"1992-12-31"
"2119",8479941,"1993-03-15"
"2120",8479944,"1994-08-10"
"2121",8479945,"1994-05-12"
"2122",8479968,"1995-02-06"
"2123",8479969,"1994-01-21"
"2124",8479970,"1993-12-01"
"2125",8479972,"1998-11-03"
"2126",8479973,"1998-11-01"
"2127",8479974,"1998-09-19"
"2128",8479976,"1998-10-06"
"2129",8479977,"1998-09-29"
"2130",8479979,"1998-12-18"
"2131",8479980,"1998-12-05"
"2132",8479981,"1998-10-12"
"2133",8479982,"1998-09-18"
"2134",8479983,"1998-09-17"
"2135",8479984,"1998-12-13"
"2136",8479985,"1998-11-19"
"2137",8479986,"1998-10-16"
"2138",8479987,"1998-07-20"
"2139",8479991,"1999-03-10"
"2140",8479992,"1999-04-17"
"2141",8479994,"1999-09-12"
"2142",8479996,"1999-04-01"
"2143",8479998,"1999-05-25"
"2144",8479999,"1998-11-22"
"2145",8480001,"1999-01-01"
"2146",8480002,"1999-01-04"
"2147",8480003,"1998-10-30"
"2148",8480005,"1999-06-01"
"2149",8480007,"1999-03-31"
"2150",8480008,"1999-05-11"
"2151",8480009,"1999-04-22"
"2152",8480011,"1999-05-05"
"2153",8480012,"1998-11-12"
"2154",8480014,"1999-08-16"
"2155",8480015,"1999-02-16"
"2156",8480018,"1999-08-10"
"2157",8480019,"1999-02-15"
"2158",8480021,"1999-02-18"
"2159",8480022,"1999-06-09"
"2160",8480023,"1999-07-02"
"2161",8480025,"1999-07-14"
"2162",8480027,"1999-07-22"
"2163",8480028,"1999-05-14"
"2164",8480029,"1999-09-13"
"2165",8480031,"1999-01-08"
"2166",8480032,"1999-07-30"
"2167",8480034,"1999-03-11"
"2168",8480035,"1999-06-17"
"2169",8480036,"1999-07-18"
"2170",8480037,"1999-01-09"
"2171",8480039,"1999-01-15"
"2172",8480041,"1999-06-16"
"2173",8480042,"1999-06-22"
"2174",8480043,"1999-04-30"
"2175",8480045,"1999-03-09"
"2176",8480049,"1999-01-24"
"2177",8480051,"1999-08-11"
"2178",8480053,"1999-06-09"
"2179",8480054,"1999-04-21"
"2180",8480056,"1999-05-20"
"2181",8480058,"1999-07-01"
"2182",8480060,"1999-04-04"
"2183",8480063,"1999-06-23"
"2184",8480064,"1999-05-05"
"2185",8480068,"1999-01-03"
"2186",8480069,"1998-10-30"
"2187",8480070,"1999-01-18"
"2188",8480071,"1998-10-13"
"2189",8480072,"1998-10-13"
"2190",8480073,"1999-09-02"
"2191",8480074,"1999-09-13"
"2192",8480078,"1999-09-05"
"2193",8480081,"1994-09-19"
"2194",8480082,"1993-11-30"
"2195",8480083,"1994-12-01"
"2196",8480084,"1994-11-21"
"2197",8480087,"1993-02-25"
"2198",8480112,"1995-07-07"
"2199",8480113,"1993-12-21"
"2200",8480143,"1991-05-12"
"2201",8480144,"1995-01-12"
"2202",8480145,"1995-07-29"
"2203",8480147,"1991-10-07"
"2204",8480153,"1995-06-06"
"2205",8480157,"1994-02-02"
"2206",8480158,"1995-06-18"
"2207",8480160,"1992-09-20"
"2208",8480161,"1994-03-04"
"2209",8480162,"1996-08-26"
"2210",8480163,"1991-12-08"
"2211",8480164,"1994-02-28"
"2212",8480172,"1990-07-29"
"2213",8480184,"1998-10-20"
"2214",8480185,"1998-09-02"
"2215",8480186,"1997-08-02"
"2216",8480188,"1999-08-25"
"2217",8480192,"1997-07-12"
"2218",8480193,"1999-03-27"
"2219",8480196,"1997-11-18"
"2220",8480199,"1999-04-19"
"2221",8480201,"1999-02-10"
"2222",8480205,"1999-06-01"
"2223",8480208,"1998-04-27"
"2224",8480213,"1996-03-01"
"2225",8480216,"1999-07-19"
"2226",8480220,"1999-02-05"
"2227",8480221,"1998-08-06"
"2228",8480222,"1996-02-17"
"2229",8480226,"1998-10-28"
"2230",8480231,"1999-06-15"
"2231",8480238,"1999-02-24"
"2232",8480242,"1999-01-14"
"2233",8480245,"1999-08-24"
"2234",8480246,"1998-06-15"
"2235",8480247,"1997-03-12"
"2236",8480252,"1999-04-06"
"2237",8480259,"1999-02-26"
"2238",8480263,"1998-09-20"
"2239",8480267,"1999-06-07"
"2240",8480274,"1999-02-12"
"2241",8480275,"1997-09-09"
"2242",8480276,"1999-01-04"
"2243",8480280,"1998-11-24"
"2244",8480281,"1999-06-25"
"2245",8480289,"1998-12-02"
"2246",8480292,"1997-08-18"
"2247",8480293,"1997-04-14"
"2248",8480304,"1997-03-22"
"2249",8480306,"1995-07-25"
"2250",8480313,"1997-02-25"
"2251",8480314,"1995-12-12"
"2252",8480326,"1994-04-23"
"2253",8480328,"1994-02-21"
"2254",8480330,"1994-05-19"
"2255",8480336,"1994-11-13"
"2256",8480341,"1994-06-22"
"2257",8480355,"1999-03-11"
"2258",8480363,"1998-09-23"
"2259",8480373,"1998-01-31"
"2260",8480382,"1996-02-10"
"2261",8480384,"1997-07-17"
"2262",8480420,"1994-06-20"
"2263",8480434,"1998-10-21"
"2264",8480439,"1998-09-26"
"2265",8480441,"1999-05-26"
"2266",8480443,"1998-06-11"
"2267",8480448,"1999-05-14"
"2268",8480459,"1996-05-24"
"2269",8480466,"1999-07-02"
"2270",8480467,"1997-02-17"
"2271",8480468,"1999-04-27"
"2272",8480591,"1994-07-25"
"2273",8480727,"1996-11-28"
"2274",8480748,"1995-03-31"
"2275",8480761,"1996-02-04"
"2276",8480762,"1995-06-14"
"2277",8480769,"1995-08-18"
"2278",8480771,"1995-03-30"
"2279",8480776,"1995-08-07"
"2280",8480780,"1990-08-05"
"2281",8480789,"2000-06-13"
"2282",8480796,"1999-10-06"
"2283",8480797,"2000-02-25"
"2284",8480798,"1999-10-12"
"2285",8480800,"1999-10-14"
"2286",8480801,"1999-09-16"
"2287",8480802,"1999-09-21"
"2288",8480803,"1999-10-20"
"2289",8480806,"1999-11-06"
"2290",8480807,"2000-03-14"
"2291",8480813,"2000-01-13"
"2292",8480814,"1999-10-07"
"2293",8480817,"2000-01-21"
"2294",8480819,"1999-11-10"
"2295",8480820,"1999-10-20"
"2296",8480821,"1999-11-27"
"2297",8480822,"1999-10-02"
"2298",8480823,"1999-11-15"
"2299",8480825,"2000-01-03"
"2300",8480828,"1999-09-23"
"2301",8480829,"2000-07-06"
"2302",8480830,"2000-03-26"
"2303",8480831,"2000-08-06"
"2304",8480833,"1999-12-23"
"2305",8480834,"2000-05-23"
"2306",8480835,"2000-02-03"
"2307",8480836,"2000-05-04"
"2308",8480839,"2000-04-13"
"2309",8480840,"2000-03-12"
"2310",8480842,"2000-06-29"
"2311",8480843,"2000-06-22"
"2312",8480844,"2000-06-24"
"2313",8480845,"2000-03-15"
"2314",8480846,"2000-05-31"
"2315",8480847,"2000-08-14"
"2316",8480848,"2000-07-21"
"2317",8480849,"2000-06-09"
"2318",8480853,"2000-02-04"
"2319",8480855,"2000-01-06"
"2320",8480858,"2000-06-24"
"2321",8480860,"2000-06-27"
"2322",8480863,"2000-02-06"
"2323",8480865,"2000-01-07"
"2324",8480867,"2000-08-22"
"2325",8480870,"2000-02-06"
"2326",8480871,"2000-08-15"
"2327",8480873,"2000-03-07"
"2328",8480874,"2000-01-13"
"2329",8480878,"2000-07-27"
"2330",8480879,"2000-06-30"
"2331",8480880,"2000-03-28"
"2332",8480883,"2000-03-24"
"2333",8480884,"2000-04-11"
"2334",8480885,"2000-07-06"
"2335",8480887,"2000-07-07"
"2336",8480890,"2000-09-15"
"2337",8480891,"2000-01-13"
"2338",8480893,"2000-07-21"
"2339",8480901,"1995-09-26"
"2340",8480913,"1995-05-09"
"2341",8480925,"1990-06-03"
"2342",8480935,"1995-12-30"
"2343",8480940,"1994-03-04"
"2344",8480943,"1992-10-13"
"2345",8480944,"1991-10-05"
"2346",8480945,"1993-11-09"
"2347",8480946,"1995-07-02"
"2348",8480947,"1995-04-28"
"2349",8480948,"1991-09-17"
"2350",8480950,"1994-04-06"
"2351",8480954,"1993-10-12"
"2352",8480955,"1990-02-14"
"2353",8480965,"1994-03-17"
"2354",8480977,"2000-09-15"
"2355",8480979,"1998-10-19"
"2356",8480980,"1999-06-26"
"2357",8480981,"2000-07-30"
"2358",8480988,"2000-03-20"
"2359",8480990,"2000-01-12"
"2360",8480994,"2000-03-03"
"2361",8480995,"1999-03-09"
"2362",8481001,"1997-02-13"
"2363",8481003,"1998-10-21"
"2364",8481004,"1998-12-31"
"2365",8481006,"2000-03-01"
"2366",8481013,"2000-07-16"
"2367",8481014,"2000-01-06"
"2368",8481016,"2000-07-22"
"2369",8481019,"2000-04-11"
"2370",8481020,"2000-03-11"
"2371",8481024,"1999-11-16"
"2372",8481028,"1999-11-19"
"2373",8481031,"1999-03-05"
"2374",8481032,"1999-11-16"
"2375",8481033,"2000-05-12"
"2376",8481035,"1999-10-20"
"2377",8481042,"1999-10-17"
"2378",8481043,"1998-05-17"
"2379",8481056,"2000-01-04"
"2380",8481058,"1999-10-03"
"2381",8481059,"1998-08-18"
"2382",8481061,"1998-01-22"
"2383",8481068,"1998-06-06"
"2384",8481070,"1998-07-11"
"2385",8481072,"2000-02-11"
"2386",8481077,"1998-08-07"
"2387",8481093,"1999-01-06"
"2388",8481102,"2000-06-07"
"2389",8481105,"1997-02-06"
"2390",8481122,"1998-09-19"
"2391",8481133,"2000-02-01"
"2392",8481147,"1998-07-10"
"2393",8481161,"1999-09-12"
"2394",8481167,"1999-08-23"
"2395",8481178,"2000-03-30"
"2396",8481186,"1996-08-14"
"2397",8481206,"2000-08-02"
"2398",8481237,"1999-04-29"
"2399",8481239,"2000-03-14"
"2400",8481422,"1995-05-09"
"2401",8481425,"1995-02-18"
"2402",8481426,"1996-06-12"
"2403",8481433,"1996-06-30"
"2404",8481441,"1996-01-01"
"2405",8481442,"1996-06-05"
"2406",8481461,"1995-09-02"
"2407",8481462,"1996-02-01"
"2408",8481477,"1995-05-03"
"2409",8481479,"1995-05-28"
"2410",8481481,"1997-12-13"
"2411",8481486,"1995-05-11"
"2412",8481489,"1994-11-10"
"2413",8481501,"1995-08-08"
"2414",8481515,"1997-07-01"
"2415",8481516,"1994-05-25"
"2416",8481517,"1999-04-30"
"2417",8481518,"2000-11-29"
"2418",8481519,"2001-04-19"
"2419",8481520,"2000-09-21"
"2420",8481521,"1999-03-20"
"2421",8481522,"2001-01-26"
"2422",8481523,"2001-01-21"
"2423",8481524,"2001-06-13"
"2424",8481525,"2001-03-09"
"2425",8481527,"2001-01-29"
"2426",8481528,"2001-02-09"
"2427",8481529,"2001-02-05"
"2428",8481530,"2001-05-28"
"2429",8481532,"2001-02-26"
"2430",8481533,"2001-03-20"
"2431",8481534,"2000-09-25"
"2432",8481535,"2000-12-20"
"2433",8481537,"2000-12-04"
"2434",8481540,"2001-01-02"
"2435",8481541,"2000-12-09"
"2436",8481542,"2001-04-06"
"2437",8481543,"2000-09-16"
"2438",8481544,"2000-12-13"
"2439",8481546,"2001-01-05"
"2440",8481550,"2001-05-10"
"2441",8481552,"2001-01-04"
"2442",8481553,"2001-07-08"
"2443",8481554,"2001-02-13"
"2444",8481555,"2000-04-12"
"2445",8481556,"2001-04-05"
"2446",8481557,"2001-04-05"
"2447",8481559,"2001-05-14"
"2448",8481560,"2001-06-26"
"2449",8481563,"2001-03-26"
"2450",8481567,"2001-03-12"
"2451",8481568,"2001-06-05"
"2452",8481570,"2001-01-05"
"2453",8481572,"2001-03-02"
"2454",8481575,"2000-09-24"
"2455",8481576,"2001-05-28"
"2456",8481577,"2001-07-28"
"2457",8481580,"2001-01-15"
"2458",8481581,"2001-08-19"
"2459",8481582,"2001-09-11"
"2460",8481585,"2001-01-23"
"2461",8481591,"2001-02-25"
"2462",8481592,"2001-03-07"
"2463",8481596,"2000-11-12"
"2464",8481597,"2001-06-04"
"2465",8481598,"2001-06-25"
"2466",8481599,"2001-02-26"
"2467",8481600,"2001-04-06"
"2468",8481601,"2001-05-24"
"2469",8481604,"2000-10-26"
"2470",8481605,"2001-01-09"
"2471",8481606,"2001-02-24"
"2472",8481609,"2001-05-26"
"2473",8481611,"1999-06-25"
"2474",8481614,"2001-01-18"
"2475",8481617,"2001-06-24"
"2476",8481618,"2001-01-28"
"2477",8481624,"1994-10-10"
"2478",8481626,"1997-10-29"
"2479",8481629,"1996-05-01"
"2480",8481630,"1996-02-07"
"2481",8481637,"1993-03-01"
"2482",8481638,"1993-01-08"
"2483",8481640,"1998-10-04"
"2484",8481641,"1996-03-23"
"2485",8481642,"1993-02-26"
"2486",8481649,"1997-09-26"
"2487",8481650,"1993-07-23"
"2488",8481655,"2001-04-25"
"2489",8481656,"2001-01-06"
"2490",8481657,"1999-06-02"
"2491",8481668,"2001-03-22"
"2492",8481679,"2001-04-28"
"2493",8481683,"1999-11-06"
"2494",8481690,"2000-09-30"
"2495",8481692,"2001-04-16"
"2496",8481701,"2001-01-15"
"2497",8481703,"1999-06-04"
"2498",8481704,"2001-02-01"
"2499",8481708,"2000-10-18"
"2500",8481711,"2000-10-14"
"2501",8481712,"2000-05-31"
"2502",8481716,"2000-09-10"
"2503",8481720,"1999-06-04"
"2504",8481725,"2001-07-05"
"2505",8481726,"2000-10-12"
"2506",8481740,"1999-07-12"
"2507",8481751,"1999-04-20"
"2508",8481754,"2001-09-10"
"2509",8481789,"2001-04-30"
"2510",8481812,"1998-03-20"
"2511",8481813,"1992-01-31"
"2512",8481815,"1999-06-14"
"2513",8481827,"2001-07-13"
"2514",8481849,"1999-04-24"
"2515",8482055,"1998-06-09"
"2516",8482061,"1998-03-11"
"2517",8482062,"1995-10-28"
"2518",8482063,"1995-07-31"
"2519",8482067,"1996-09-12"
"2520",8482070,"1998-01-26"
"2521",8482072,"1997-05-18"
"2522",8482073,"2001-09-20"
"2523",8482074,"2001-09-25"
"2524",8482076,"2000-12-22"
"2525",8482077,"2001-09-23"
